portfolio_id,return
PF00001754,0.04389512487503946
PF00001756,0.04375000989038079
PF00001765,0.043809287519604445
PF00001767,0.04345539805744426
PF00001768,0.06311728240832727
PF00001770,0.04328498889154302
PF00001772,0.04306128289545784
PF00001774,0.04316373100498365
PF00001776,0.043570341238343115
PF00001779,0.06340218885702986
PF00001786,0.06024339525018939
PF00001787,0.043570341238343115
PF00001789,0.04347835004551765
PF00001792,0.043820674933003206
PF00001793,0.06485508846066491
PF00001797,0.04319369927858536
PF00001801,0.043362553256257805
PF00001805,0.04326003466651972
PF00001807,0.06485508846066491
PF00001808,0.04326003466651972
PF00001809,0.04349200934355875
PF00001813,0.042732584454285884
PF00001819,0.04352983281965194
PF00001820,0.043322638276188034
PF00001824,0.0462467865671993
PF00001834,0.04643348781834253
PF00001837,0.06555740845529957
PF00001841,0.046204771503120294
PF00001842,0.045768862789382636
PF00001844,0.04605672675646424
PF00001846,0.04646976034637132
PF00001847,0.04666863323301278
PF00001848,0.046297440673276416
PF00001849,0.04631055062597025
PF00001854,0.04642501543826674
PF00001857,0.046389797651314006
PF00001863,0.046395049541690936
PF00001865,0.046058538262856316
PF00001867,0.04673447924264666
PF00001868,0.04682841494812455
PF00001869,0.04655587568141069
PF00001875,0.046458658092607234
PF00001878,0.06597054234462765
PF00001879,0.04656242951652744
PF00001880,0.04695669374512785
PF00001886,0.04661578844280977
PF00001887,0.046380643028139525
PF00001895,0.046274203917921114
PF00001900,0.046128630665025594
PF00001904,0.06631849831084086
PF00001907,0.04618097272666953
PF00001908,0.04653938565468319
PF00001912,0.04737804177651782
PF00001920,0.06658869411480074
PF00001921,0.06607389886317704
PF00001922,0.04697051242157597
PF00001923,0.04701981225174151
PF00001924,0.04661578844280977
PF00001925,0.049200975967129607
PF00001929,0.04987112989911045
PF00001935,0.07353396623329037
PF00001936,0.050368502523298456
PF00001937,0.049509744603240105
PF00001939,0.04935281951031825
PF00001951,0.04987112989911045
PF00001948,0.04946618018451366
PF00001952,0.06892128551340494
PF00001953,0.04946618018451366
PF00001960,0.04950731306333714
PF00001963,0.048932549275974055
PF00001966,0.07094993514628994
PF00001970,0.04940528370089711
PF00001975,0.04982715306967497
PF00001978,0.04895117540428652
PF00001985,0.07595700956899014
PF00001987,0.07094993514628994
PF00001988,0.04965596002601675
PF00001995,0.051559524898967556
PF00001996,0.05169391117709978
PF00001997,0.05186870006692871
PF00001999,0.07318990148863579
PF00002000,0.05152913783252073
PF00002001,0.07397698269728008
PF00002008,0.05209301834556653
PF00002010,0.0736742689704281
PF00002011,0.05154997842626699
PF00002012,0.05129205080699417
PF00002015,0.05148969479770922
PF00002016,0.05148749480540102
PF00002022,0.051616987994551486
PF00002026,0.05392330838504263
PF00002031,0.053277469917763574
PF00002032,0.054178154464354374
PF00002036,0.05438730111909821
PF00002038,0.05386143400537412
PF00002042,0.05436849960726346
PF00002044,0.07011140790742723
PF00002045,0.052071282574372935
PF00002049,0.053554464311056094
PF00002050,0.05389093604403528
PF00002051,0.04960710597255147
PF00002054,0.05404387011513181
PF00002058,0.05360803817618911
PF00002069,0.0528655477850377
PF00002073,0.05301311104456291
PF00002076,0.053050244767487036
PF00002077,0.053210311765420924
PF00002084,0.05326423173839259
PF00002085,0.052459832552562737
PF00002087,0.05397235521836854
PF00002089,0.053050244767487036
PF00002099,0.05336190479596577
PF00002103,0.053323100513694224
PF00002105,0.05386644675460227
PF00002106,0.053231816493735803
PF00002109,0.053120686910784115
PF00002113,0.05379191971089795
PF00002121,0.05338350684602593
PF00002128,0.07348248442751723
PF00002129,0.05675651213806605
PF00002131,0.05298096155614965
PF00002140,0.05927036787963874
PF00002141,0.06072882812322221
PF00002144,0.05790832258349655
PF00002145,0.05955573300184271
PF00002146,0.06088822303039464
PF00002148,0.05789182595813317
PF00002149,0.06396570793838151
PF00002152,0.060625195526188676
PF00002154,0.05960150424421855
PF00002158,0.05927036787963874
PF00002159,0.05927709757500145
PF00002163,0.05790832258349655
PF00002164,0.0600513285445409
PF00002165,0.060625195526188676
PF00002169,0.05283686425429772
PF00002170,0.05255752934045801
PF00002175,0.05272340025192055
PF00002185,0.052915804489148614
PF00002190,0.05223888488664935
PF00002192,0.05255752934045801
PF00002193,0.052403761069612115
PF00002194,0.05007776541195798
PF00002196,0.05229169203155361
PF00002197,0.05272340025192055
PF00002199,0.05247061234323877
PF00002200,0.05282501217678098
PF00002206,0.05273329633727903
PF00002208,0.05255752934045801
PF00002211,0.05292408219702939
PF00002213,0.052208406903625
PF00002214,0.052168073900089325
PF00002216,0.05250244079570011
PF00002217,0.05266106242650899
PF00002223,0.05298392753222456
PF00002224,0.05293682922199939
PF00002230,0.05278766266101547
PF00002232,0.05271761360982456
PF00002238,0.05221808096574171
PF00002239,0.05236837893429502
PF00002240,0.052933738526890275
PF00002251,0.05337444813726355
PF00002252,0.05321811937887902
PF00002253,0.05351196733995534
PF00002255,0.05350643155875633
PF00002265,0.05303340204520598
PF00002267,0.05321640572195636
PF00002271,0.05320583548969352
PF00002269,0.052779357540132535
PF00002273,0.05330426250074275
PF00002278,0.05454816136453637
PF00002282,0.05434507518894252
PF00002285,0.05433136063797679
PF00002286,0.053754721040259655
PF00002287,0.05457543441710538
PF00002292,0.05402380499283486
PF00002298,0.05459183055469236
PF00002302,0.05332600236374882
PF00002316,0.054301673722483845
PF00002317,0.05507309560358387
PF00002320,0.05482731737786427
PF00002324,0.0559960493681396
PF00002326,0.05539427600266893
PF00002333,0.05484283571901618
PF00002335,0.0701855281131152
PF00002342,0.05490243441128888
PF00002344,0.05514106931410169
PF00002345,0.054694102042653146
PF00002349,0.05512805435868776
PF00002350,0.05578975901334893
PF00002352,0.056286924640966705
PF00002355,0.0561952339966618
PF00002361,0.05628188652037514
PF00002371,0.0544746977479262
PF00002369,0.05578975901334893
PF00002376,0.05575431471011233
PF00002378,0.05625019275176569
PF00002381,0.05538200649992408
PF00002383,0.056286924640966705
PF00002384,0.05564396903814756
PF00002385,0.05625019275176569
PF00002391,0.05658503694055972
PF00002398,0.05613135026185002
PF00002400,0.056267096800514026
PF00002401,0.05642906296998985
PF00002402,0.0549039561693973
PF00002406,0.056194009918816706
PF00002408,0.06141544097705042
PF00002411,0.05659399043626201
PF00002413,0.05528146141406864
PF00002417,0.054340306638179556
PF00002429,0.05642906296998985
PF00002435,0.05612058191453221
PF00002439,0.05583072792230031
PF00002440,0.05565169092127819
PF00002441,0.05485141624796777
PF00002447,0.055265167967213744
PF00002453,0.05527220667875951
PF00002451,0.07025850162061745
PF00002455,0.05576746441913747
PF00002457,0.028806726736037517
PF00002469,0.02756651202031094
PF00002474,0.02785617226876008
PF00002475,0.027684064541912103
PF00002476,0.05538664927572145
PF00002480,0.05581989367169251
PF00002492,0.02785617226876008
PF00002496,0.03157676796917509
PF00002506,0.030188248041448117
PF00002516,0.027503182603937415
PF00002518,0.055846642372225315
PF00002521,0.05539249806268744
PF00002522,0.02765463006022767
PF00002524,0.027815153086535923
PF00002525,0.055946496707269165
PF00002530,0.02765463006022767
PF00002532,0.055664323492020475
PF00002543,0.05583053530223926
PF00002547,0.056319669814087744
PF00002548,0.06426066588472108
PF00002551,0.03291765558061322
PF00002553,0.0343441151133727
PF00002560,0.030494034282922317
PF00002571,0.05544103392328744
PF00002572,0.029718963734573885
PF00002582,0.030671444256546616
PF00002583,0.03415223095614226
PF00002589,0.05713817554355001
PF00002590,0.05614735389282624
PF00002593,0.056400291908005246
PF00002594,0.02957580758778308
PF00002595,0.029379732418588315
PF00002600,0.029379732418588315
PF00002598,0.05633783903595821
PF00002601,0.02954963884751114
PF00002605,0.056331925901914444
PF00002606,0.05601520544293419
PF00002608,0.030418798838876535
PF00002630,0.056365915659289056
PF00002628,0.0454786786800731
PF00002631,0.056365915659289056
PF00002632,0.05662036227023403
PF00002634,0.030405818759495336
PF00002637,0.05631821402444078
PF00002639,0.05544103392328744
PF00002641,0.030320716218567134
PF00002642,0.055643909826027474
PF00002643,0.0557672532373994
PF00002653,0.03139105716970353
PF00002656,0.056015618293142486
PF00002658,0.056507636392702655
PF00002664,0.05577789037062359
PF00002665,0.05577789037062359
PF00002670,0.05630701051260223
PF00002675,0.04108370867176813
PF00002678,0.055346503899450956
PF00002680,0.05928513277398325
PF00002681,0.037087959419188056
PF00002682,0.049084389226468975
PF00002684,0.04503635354731411
PF00002689,0.03611509885876108
PF00002691,0.05222349681644067
PF00002694,0.05352516884018352
PF00002700,0.05365982148222548
PF00002702,0.053547600199654724
PF00002713,0.07729338592022686
PF00002711,0.05683668963190709
PF00002715,0.041442188443432254
PF00002716,0.033889866041238885
PF00002718,0.05500141913590305
PF00002723,0.041442188443432254
PF00002725,0.05335716544530488
PF00002747,0.06410305847894904
PF00002737,0.03294532283148293
PF00002738,0.040367353969093724
PF00002740,0.06410305847894904
PF00002746,0.05802299979332682
PF00002749,0.05456051830214744
PF00002750,0.049867672792512585
PF00002754,0.03271264902575619
PF00002755,0.03574086288038346
PF00002777,0.03381593264682962
PF00002775,0.055085656812287546
PF00002779,0.03392002941181908
PF00002780,0.049196063764073296
PF00002783,0.055215169725419726
PF00002793,0.030436456929696078
PF00002797,0.06290600572377707
PF00002805,0.036528302809637
PF00002811,0.049466135533077805
PF00002812,0.030151559255820796
PF00002814,0.03920380920038824
PF00002815,0.033568638837841426
PF00002821,0.028398513426644352
PF00002827,0.06136114155811784
PF00002828,0.06339795642329626
PF00002834,0.03488881276706573
PF00002841,0.05530289520756208
PF00002843,0.04412583718959149
PF00002849,0.036986466666378504
PF00002855,0.04771175827919871
PF00002856,0.0416237359668519
PF00002857,0.053685582572044185
PF00002862,0.05359148362477241
PF00002868,0.028398513426644352
PF00002869,0.05275841538745902
PF00002866,0.053039817988215464
PF00002867,0.04129688777025447
PF00002892,0.04530584499702956
PF00002879,0.02839929743719565
PF00002881,0.06457950353303492
PF00002883,0.04899761993872672
PF00002885,0.04048548257399546
PF00002887,0.03592646957028129
PF00002888,0.06882235263134347
PF00002910,0.04470166827450164
PF00002911,0.048195202694026676
PF00002943,0.024751635108396976
PF00002913,0.021456362811878234
PF00002915,0.021456362811878234
PF00002919,0.0427378183525412
PF00002922,0.04913896894509672
PF00002923,0.04812122357850538
PF00002928,0.041934887911368485
PF00002929,0.021456362811878234
PF00002930,0.02555191025631357
PF00002935,0.0482394127579001
PF00002939,0.04133407399970388
PF00002937,0.030712362809769394
PF00002938,0.02750868423013153
PF00002945,0.0475770881072079
PF00002954,0.0427378183525412
PF00002958,0.025244928742723313
PF00002960,0.02704334811384333
PF00002962,0.048502386002644685
PF00002969,0.029876249802726743
PF00002970,0.04231230247081886
PF00002979,0.0427378183525412
PF00002973,0.04783977523496069
PF00002974,0.04847476020578024
PF00002978,0.023064309368006786
PF00002984,0.02750868423013153
PF00002988,0.041347756328456435
PF00002992,0.04279640321301066
PF00002994,0.022082625033487784
PF00002996,0.0427378183525412
PF00003004,0.024811046647809722
PF00003006,0.04279640321301066
PF00003010,0.04641363238669121
PF00003014,0.04621762364069697
PF00003016,0.021853392018718405
PF00003024,0.02232825753752166
PF00003028,0.024594243257382735
PF00003031,0.04530584499702956
PF00003041,0.04132428454986246
PF00003042,0.04973895661204975
PF00003043,0.024114933291486472
PF00003044,0.023844272820089905
PF00003046,0.047926178991257375
PF00003052,0.039432671488177265
PF00003057,0.020580369605745493
PF00003061,0.03870331278981281
PF00003062,0.023779045517360833
PF00003063,0.023779045517360833
PF00003065,0.021792477774269733
PF00003066,0.022850441055818387
PF00003068,0.035525307623317064
PF00003069,0.03241311925944365
PF00003070,0.036154171769437984
PF00003073,0.036717917680898916
PF00003074,0.023779045517360833
PF00003077,0.03710153178249997
PF00003085,0.03602329250278352
PF00003087,0.02345259782016924
PF00003092,0.03580412229884369
PF00003094,0.03876668433211469
PF00003097,0.02444085937350783
PF00003101,0.022713582496575725
PF00003103,0.02217257191331915
PF00003106,0.035664352919207866
PF00003107,0.03514912230613615
PF00003109,0.03586628001047514
PF00003111,0.03160779250870801
PF00003130,0.03623380831105513
PF00003125,0.024767110250213577
PF00003128,0.03308266803711843
PF00003132,0.03815303627229737
PF00003136,0.035249182092855845
PF00003139,0.0223523493687316
PF00003147,0.031012647374623264
PF00003150,0.021060992138551286
PF00003160,0.03568013444406738
PF00003162,0.03564297401040115
PF00003170,0.03532245362799141
PF00003177,0.03443247692418711
PF00003183,0.028088107878520518
PF00003184,0.0233407841821038
PF00003187,0.008636666553817033
PF00003193,0.027284000464132385
PF00003195,0.023033501925191144
PF00003197,0.008636666553817033
PF00003201,0.02670993829040688
PF00003202,0.026843466768184818
PF00003207,0.027546572875598467
PF00003212,0.027349904397070135
PF00003213,0.009129116473119871
PF00003218,0.023650150899117876
PF00003219,0.027462678966516944
PF00003225,0.026232735163239953
PF00003227,0.026262902173718534
PF00003230,0.027618785569110006
PF00003232,0.009205468516451177
PF00003240,0.00915592069938735
PF00003242,0.023538859471288424
PF00003243,0.023221857536387495
PF00003245,0.029546352968671273
PF00003251,0.025208347725588137
PF00003254,0.02803529283709071
PF00003257,0.02626727421958144
PF00003258,0.009205468516451177
PF00003265,0.023538859471288424
PF00003268,0.00926253545632569
PF00003269,0.02699210649858176
PF00003270,0.028949705596700622
PF00003273,0.0289595581895046
PF00003274,0.02740217417274043
PF00003275,0.010738126262957103
PF00003287,0.00868514424973627
PF00003289,0.00882798608157857
PF00003290,0.018050538619476655
PF00003294,0.01858609543934719
PF00003295,0.01778314705211056
PF00003296,0.016394499401164997
PF00003299,0.018308916753728866
PF00003314,0.0165084759111107
PF00003316,0.009670036115074741
PF00003318,0.01842581507302815
PF00003326,0.016160271288034184
PF00003327,0.011041889480268541
PF00003329,0.018390782851127475
PF00003334,0.018981406466225124
PF00003336,0.011149270382148265
PF00003342,0.01898058509459385
PF00003343,0.019549769002532108
PF00003344,0.017829010860847663
PF00003346,0.01592691345817129
PF00003352,0.008168524253076181
PF00003360,0.009670036115074741
PF00003366,0.007993413166931952
PF00003370,0.018078311679343817
PF00003375,0.00801882310750832
PF00003377,0.018515632442161756
PF00003379,0.009296882311279031
PF00003382,0.014990074685095308
PF00003387,0.013919746794165543
PF00003388,0.009492420543825285
PF00003389,0.011422692098383874
PF00003392,0.009440576138402596
PF00003393,0.014423441999731952
PF00003394,0.015545732643051277
PF00003399,0.008708470960738224
PF00003400,0.0087447490011657
PF00003403,0.009463351132632906
PF00003406,0.015031384307806622
PF00003407,0.014269988924183836
PF00003408,0.014200975313647845
PF00003413,0.012567652498493662
PF00003414,0.01440201311233114
PF00003417,0.01412099993633072
PF00003421,0.013535330215456248
PF00003425,0.009209008489065489
PF00003429,0.014269988924183836
PF00003434,0.014349586310192192
PF00003437,0.008669531198435838
PF00003439,0.015186429277251537
PF00003441,0.014121218142409655
PF00003442,0.013410301348565516
PF00003449,0.014216632508485934
PF00003452,0.01528910141650069
PF00003455,0.014349618569947813
PF00003470,0.008497784619904872
PF00003474,0.014576890694802587
PF00003477,0.014973529877394635
PF00003482,0.007524470153312301
PF00003485,0.012308914411254515
PF00003489,0.013040127498256258
PF00003490,0.01280863946563547
PF00003492,0.007462945414764786
PF00003493,0.007462945414764786
PF00003495,0.007443700308396237
PF00003499,0.010211166084912252
PF00003501,0.010721525452410733
PF00003504,0.012931903724687764
PF00003505,0.012741023194541986
PF00003511,0.012692201546825349
PF00003513,0.007826700409698262
PF00003514,0.007540504351192681
PF00003517,0.012992637961332062
PF00003518,0.012748850829482058
PF00003521,0.012542922625104981
PF00003523,0.010206777668283764
PF00003530,0.012931903724687764
PF00003535,0.0076232631516227585
PF00003537,0.012748850829482058
PF00003560,0.013121877994289067
PF00003563,0.0130742912321659
PF00003566,0.010054272321131178
PF00003569,0.012643180097825323
PF00003572,0.012604103017254733
PF00003574,0.008886542758281716
PF00003575,0.00826522224322654
PF00003583,0.00792774471244525
PF00003586,0.012957318959779987
PF00003591,0.01280863946563547
PF00003599,0.011444575115183344
PF00003605,0.012077142678975621
PF00003616,0.011275149266334342
PF00003619,0.009713775446479367
PF00003623,0.011460840851509564
PF00003624,0.012443814603273986
PF00003627,0.012020465786491836
PF00003632,0.012134910289260238
PF00003633,0.011275149266334342
PF00003640,0.009454626457770048
PF00003642,0.011331930753143664
PF00003645,0.00608702234949868
PF00003647,0.011298643146560197
PF00003653,0.012077142678975621
PF00003657,0.006535399089179153
PF00003659,0.006774583725324469
PF00003660,0.007468092532796774
PF00003661,0.007468092532796774
PF00003662,0.011870948139115564
PF00003665,0.011533475339393449
PF00003667,0.012122967646310465
PF00003668,0.011870948139115564
PF00003672,0.006316400447124781
PF00003673,0.01110496767947626
PF00003678,0.0061692276964269675
PF00003685,0.0064643198063438646
PF00003689,0.009454626457770048
PF00003690,0.007117529330513911
PF00003699,0.005867189294058282
PF00003700,0.005255717241022546
PF00003706,0.010793573135075781
PF00003714,0.005467827934470829
PF00003719,0.005499360059711114
PF00003723,0.010037139753186493
PF00003726,0.011126401411772829
PF00003733,0.006117750018894802
PF00003734,0.005812124062205251
PF00003738,0.011126401411772829
PF00003740,0.011341837601133463
PF00003742,0.011190496397103773
PF00003748,0.005297209420848793
PF00003751,0.011018204321793554
PF00003754,0.01113365109216223
PF00003755,0.009756636355290556
PF00003756,0.011126401411772829
PF00003758,0.010701309508642549
PF00003759,0.007660462547901374
PF00003764,0.00991983427917678
PF00003765,0.006133336025820496
PF00003766,0.010973245316240101
PF00003767,0.005269939341248682
PF00003772,0.01122932493667484
PF00003776,0.011108186772670444
PF00003779,0.005852554843716918
PF00003784,0.011116688611955708
PF00003791,0.007319568203291327
PF00003797,0.005306324729189404
PF00003799,0.003994989665825408
PF00003803,0.004579277848884287
PF00003808,0.00690884081635958
PF00003813,0.004918030787907443
PF00003818,0.007266716966387673
PF00003821,0.007797898303667212
PF00003822,0.007319568203291327
PF00003830,0.004257771738900467
PF00003836,0.007235652931659782
PF00003837,0.005767537276809316
PF00003838,0.0071315540158752655
PF00003844,0.006620274180184463
PF00003846,0.007319568203291327
PF00003850,0.004448706831417598
PF00003851,0.0044042139235642005
PF00003852,0.004390669880695125
PF00003855,0.005571579021484966
PF00003857,0.004579277848884287
PF00003865,0.006524622749613925
PF00003870,0.004579277848884287
PF00003872,0.00459202288836006
PF00003873,0.00459202288836006
PF00003878,0.006217042515112768
PF00003880,0.007598396474924263
PF00003883,0.006964600285790442
PF00003886,0.004686657338681507
PF00003888,0.007737462743573021
PF00003889,0.0070810557430828185
PF00003895,0.007319568203291327
PF00003898,0.004341667294687917
PF00003899,0.006964600285790442
PF00003902,0.003523388735476627
PF00003904,0.0060040112261992564
PF00003905,0.004162515348777761
PF00003913,0.0058579585349459095
PF00003916,0.003915349298911147
PF00003918,0.003713369999164011
PF00003919,0.003888745575735109
PF00003931,0.005801338426402497
PF00003932,0.006608003711490723
PF00003933,0.005973896610476022
PF00003938,0.005939221517566211
PF00003939,0.0037471416304291003
PF00003948,0.0038585728957066926
PF00003952,0.00738204895882924
PF00003953,0.007214543007878963
PF00003954,0.004264657735909974
PF00003956,0.0058830476556620374
PF00003960,0.0058830476556620374
PF00003961,0.00386557882320194
PF00003963,0.0040163090808238554
PF00003964,0.003616264302864749
PF00003966,0.0058830476556620374
PF00003968,0.007099243042057345
PF00003969,0.004434254713894886
PF00003971,0.003833649940207208
PF00003972,0.005764118329450263
PF00003973,0.005764118329450263
PF00003976,0.005944014568016366
PF00003980,0.006114693466253964
PF00003981,0.006545403475878421
PF00003984,0.0037823718712402996
PF00003985,0.003855422128285989
PF00003987,0.004277544864633204
PF00003989,0.005959022356725412
PF00003991,0.005910670260053858
PF00003992,0.007094498292061768
PF00003994,0.0038351993321401024
PF00003996,0.00331610123954349
PF00003997,0.004062367922923535
PF00003999,0.003384070213453978
PF00004001,0.003405842401532758
PF00004006,0.005527457214470888
PF00004009,0.003394753491131811
PF00004010,0.007137375693053045
PF00004011,0.005580257900496499
PF00004014,0.005580257900496499
PF00004015,0.007037264334710561
PF00004018,0.003384070213453978
PF00004020,0.0061758826456905285
PF00004021,0.00568907428219291
PF00004022,0.006181366412066225
PF00004028,0.003405842401532758
PF00004030,0.00529527818185741
PF00004031,0.007037264334710561
PF00004039,0.003263269191597276
PF00004040,0.0032091641541458354
PF00004043,0.0057156165620294175
PF00004045,0.00557502937477231
PF00004046,0.0034464000432419682
PF00004047,0.007233764681410119
PF00004048,0.0035155556137270233
PF00004052,0.003263269191597276
PF00004055,0.003304378412121329
PF00004059,0.007318295178104197
PF00004063,0.005586256178978722
PF00004067,0.006181366412066225
PF00004073,0.007037264334710561
PF00004077,0.003544239038305451
PF00004082,0.0032967932972415106
PF00004094,0.003111431606497486
PF00004096,0.005435831762214915
PF00004097,0.003017192485840319
PF00004098,0.0031543790923195033
PF00004099,0.0027852862385647
PF00004113,0.004062171829932516
PF00004114,0.003059993980504531
PF00004115,0.0033700270653349487
PF00004117,0.005507473806786107
PF00004134,0.0035806146016155943
PF00004136,0.003041908653607692
PF00004122,0.00305847859041006
PF00004124,0.003099060140417437
PF00004129,0.005623651031522092
PF00004131,0.00653644943842742
PF00004132,0.005396195728110088
PF00004140,0.005938827796095125
PF00004147,0.0037712723863429828
